"TypeID","StationID","Type","High","Low","Average"
23729,60011866,"Sell",99890,95000,97019.7826086956
23731,60003760,"Buy",9009,0.01,1888.18967897525
23731,60003760,"Sell",99980,50050,51992.6662520333
23731,60004588,"Sell",77000,77000,77000
23731,60005686,"Buy",0.1,0.1,0.1
23731,60005686,"Sell",8685,8210,8402.51729957806
23731,60008494,"Buy",2513,1005,2271.31837261866
23731,60008494,"Sell",189900000,88800,428644.602536344
23731,60011866,"Sell",9584,9480,9480.03068751844
24348,60001096,"Sell",3245000,3050000,3066250
24348,60003760,"Buy",2291000,515300,2012182.05787781
24348,60003760,"Sell",2901000,2469000,2575932.96985247
24348,60004588,"Buy",1071000,1071000,1071000
24348,60004588,"Sell",2336000,2290000,2323201.34228188
24348,60005686,"Buy",1304000,3890,354978.436363636
24348,60005686,"Sell",3400000,2648000,2967478.72340426
24348,60006499,"Buy",401200,401200,401200
24348,60008494,"Buy",2033000,198000,1408159.84435798
24348,60008494,"Sell",3899000,2546000,2751223.903177
24348,60011866,"Buy",1706000,377500,1060499.70457903
24348,60011866,"Sell",3450000,2897000,3383748.20143885
24348,60015131,"Buy",2595,2492,2563.03448275862
24445,60001096,"Sell",335000,335000,335000
24445,60003760,"Buy",194300,181400,187709.782608696
24445,60003760,"Sell",470000,298300,319103.6
24445,60004588,"Buy",4.97,4.97,4.97
24445,60004588,"Sell",622800,615000,618255.882352941
24445,60005686,"Sell",448700,399900,439504.918032787
24445,60008494,"Buy",120000,0.03,105.29014728494
24445,60008494,"Sell",320000,320000,320000
24445,60011866,"Buy",10000,3001,7817.14356435644
24445,60011866,"Sell",550000,467500,533180.18018018
25589,60001096,"Sell",22.21,22.21,22.21
25589,60003760,"Buy",453.9,327.1,424.728689713909
25589,60003760,"Sell",4164,454,963.5343021632
25589,60004588,"Buy",505,500,500.536437812014
25589,60004588,"Sell",9978,1400,8760.71951028096
25589,60005686,"Buy",520.4,500,510.899075428001
25589,60005686,"Sell",1200,1000,1199.98433638954
25589,60008494,"Buy",462.3,90,447.345162190054
25589,60008494,"Sell",940,595,621.118999622023
25589,60011866,"Buy",516,500,514.265284085
25589,60011866,"Sell",7000,516.1,1990.66101694915
25589,1033050967689,"Buy",124.8,124.8,124.8
25589,1033196707294,"Buy",3.84,3.84,3.84
25590,60001096,"Buy",28440,28440,28440
25590,60003760,"Buy",82830,0.02,77885.872862753
25590,60003760,"Sell",951100,89700,109468.783431302
25590,60004588,"Buy",83030,0.02,78186.6866794718
25590,60004588,"Sell",100000,83050,90130.9638554217
25590,60005686,"Buy",83000,0.02,75495.6630003555
25590,60005686,"Sell",120000,85000,90926.5217391304
25590,60006526,"Buy",0.01,0.01,0.01
25590,60008494,"Buy",79000,0.02,11981.3776366935
25590,60008494,"Sell",220600,79390,148847.040997062
25590,60011866,"Buy",80230,0.02,21548.8901908109
25590,60011866,"Sell",139900,85390,137012.88466948
25590,1033050967689,"Buy",5575,5575,5575
25590,1033196707294,"Buy",7.63,7.63,7.63
25591,60001096,"Buy",19990,19990,19990
25591,60003760,"Buy",63050,5114,57536.4989160175
25591,60003760,"Sell",828700,74050,118639.722819202
25591,60004588,"Buy",76000,42220,70441.2816924597
25591,60004588,"Sell",125900,84900,118813.208828523
25591,60005686,"Buy",71010,57770,66275.0689223058
25591,60005686,"Sell",97000,92800,93454.9189189189
25591,60008494,"Buy",71580,3501,24940.0287137416
25591,60008494,"Sell",660100,87580,170613.526129666
25591,60011866,"Buy",71010,33890,62743.481498788
25591,60011866,"Sell",319900,75010,298227.244729606
25591,1033050967689,"Buy",30170,30130,30167.3982502853
25591,1033196707294,"Buy",14.23,14.23,14.23
25594,60001096,"Buy",11110,11110,11110
25594,60003760,"Buy",88610,0.01,62233.0694199597
25594,60003760,"Sell",1399000,110900,174071.705898011
25594,60004588,"Buy",100000,33070,85855.0664614524
25594,60004588,"Sell",120000,110000,115384.615384615
25594,60005686,"Buy",101100,50000,74442.5014145987
25594,60005686,"Sell",120000,119300,119710.789473684
25594,60006526,"Sell",99960,99960,99960
25594,60008494,"Buy",90080,0.02,63521.3938568129
25594,60008494,"Sell",310300,90090,284907.375559582
25594,60011866,"Buy",99010,29250,78541.3592413537
25594,60011866,"Sell",179900,110000,174701.893939394
25594,1033050967689,"Buy",67340,10000,60247.2740014015
25594,1033196707294,"Buy",12.52,12.52,12.52
25595,60001096,"Buy",1000,1000,1000
25595,60003760,"Buy",2514,0.01,1800.12395939159
25595,60003760,"Sell",8986,3200,3410.25806359039
25595,60004588,"Buy",3002,1960,2372.35328701229
25595,60004588,"Sell",3988,3500,3987.72229568012
25595,60005686,"Buy",2701,1521,2056.5277210969
25595,60005686,"Sell",4400,3899,4398.47366159663
25595,60008494,"Buy",2820,210,1512.71572180925
25595,60008494,"Sell",85110,3900,12049.4004666808
25595,60011866,"Buy",2748,1839,2227.03031195749
25595,60011866,"Sell",11490,9000,11488.0626955291
25595,60015131,"Buy",1000,500,875
25595,1033050967689,"Buy",912,912,912
25595,1033196707294,"Buy",2.63,2.63,2.63
25596,60003760,"Buy",4405,1252,2462.49894706693
25596,60003760,"Sell",10260,4406,6900.16084060232
25596,60004588,"Buy",4000,2503,3892.23277310924
25596,60004588,"Sell",9600,5985,9427.91151031271
25596,60005686,"Buy",5003,2701,4806.94849386389
25596,60005686,"Sell",6000,5400,5633.49206349206
25596,60008494,"Buy",4740,200,1395.58704112364
25596,60008494,"Sell",11000,5946,8048.39508754193
25596,60011866,"Buy",4607,1275,3095.64058019902
25596,60011866,"Sell",10980,4608,10925.7863054083
25596,1033050967689,"Buy",707.3,707.3,707.3
25596,1033196707294,"Buy",3.46,3.46,3.46
25597,60003760,"Buy",260.8,25,256.30927742298
25597,60003760,"Sell",19700,328.6,433.999927620426
25597,60004588,"Buy",261,168,219.716699626223
25597,60004588,"Sell",464,261.1,398.183602150538
25597,60005686,"Buy",281,227,257.842084171059
25597,60005686,"Sell",844,500,843.212785537824
25597,60008494,"Buy",308.6,69.04,249.165357387403
25597,60008494,"Sell",78980,321.1,3293.41430145034
25597,60011866,"Buy",266,210,257.476893774057
25597,60011866,"Sell",1468,266.2,1401.02976899692
25597,1033196707294,"Buy",2.83,2.83,2.83
25598,60003760,"Buy",2779,28.02,2373.98711265266
25598,60003760,"Sell",399800,2780,4397.35387840779
25598,60004588,"Buy",3201,3200,3200.55679837304
25598,60004588,"Sell",7000,5500,6308.75922474842
25598,60005686,"Buy",3206,2901,3094.12822270087
25598,60005686,"Sell",7980,4500,7737.4650788542
25598,60008494,"Buy",2630,502,1583.95495672113
25598,60008494,"Sell",15000,2719,4710.74994204361
25598,60011866,"Buy",3113,1690,2611.39970839408
25598,60011866,"Sell",5999,3114,5764.57498889259
25598,1033050967689,"Buy",225.3,225.3,225.3
25598,1033196707294,"Buy",2.63,2.63,2.63
25599,60001096,"Sell",85.24,85.24,85.24
25599,60003760,"Buy",310.3,0.01,288.433942852773
25599,60003760,"Sell",499700,310.4,518.177122658976
25599,60004588,"Buy",335.3,109.7,149.706249827107
25599,60004588,"Sell",2850,335.4,1363.02123047553
25599,60005686,"Buy",343.6,310,331.118655373326
25599,60005686,"Sell",1195,1000,1098.44399935908
25599,60008494,"Buy",361.5,0.02,208.308126961493
25599,60008494,"Sell",702.1,425,518.142609429224
25599,60011866,"Buy",363.4,322,362.055305990818
25599,60011866,"Sell",1998,412,1590.90817780754
25599,1032717532381,"Buy",201,201,201
25599,1033196707294,"Buy",6.51,6.51,6.51
25600,60003760,"Buy",49450,0.02,33789.7811229347
25600,60003760,"Sell",297900,62390,77037.9682342165
25600,60004588,"Buy",50010,0.02,34494.2716813178
25600,60004588,"Sell",84800,51990,57694.544381492
25600,60005686,"Buy",51010,0.02,41398.5972091482
25600,60005686,"Sell",65000,53000,62625.9459459459
25600,60008494,"Buy",46040,0.03,29272.3287557296
25600,60008494,"Sell",78000,49700,57209.1592145294
25600,60011866,"Buy",50010,0.01,40108.6335889535
25600,60011866,"Sell",86500,50020,57237.3435870699
25600,1033196707294,"Buy",2003,2003,2003
25601,60001096,"Sell",250.6,250.6,250.6
25601,60003760,"Buy",3436,500,2953.41921333015
25601,60003760,"Sell",11750,3759,4443.33060455812
25601,60004588,"Buy",3526,3216,3504.36444740769
25601,60004588,"Sell",11490,3527,9788.38311324978
25601,60005686,"Buy",3701,3300,3649.33321417134
25601,60005686,"Sell",5098,3898,4512.00411799311
25601,60006526,"Buy",0.01,0.01,0.01
25601,60008494,"Buy",3528,2001,2692.48556729391
25601,60008494,"Sell",6199,3925,4719.90021931033
25601,60011866,"Buy",3701,500.1,3361.23446024012
25601,60011866,"Sell",30400,4676,7281.79410343161
25601,1033050967689,"Buy",1669,1517,1658.05419450631
25601,1033196707294,"Buy",2.74,2.74,2.74
25602,60001096,"Buy",4805,4805,4805
25602,60003760,"Buy",9601,5477,8054.48258342776
25602,60003760,"Sell",10710000,10760,14069.7311481369
25602,60004588,"Buy",11100,8000,9041.36085064656
25602,60004588,"Sell",545500,11990,13315.8617397116
25602,60005686,"Buy",10510,0.01,9476.96654472585
25602,60005686,"Sell",14900,14400,14831.2182741117
25602,60008494,"Buy",10030,4999,6776.2207742184
25602,60008494,"Sell",17090,13740,15611.6623481058
25602,60011866,"Buy",11010,4472,9514.61038759208
25602,60011866,"Sell",49990,15000,47222.6163271363
25602,1033050967689,"Buy",7464,7464,7464
25602,1033196707294,"Buy",1.48,1.48,1.48
25603,60003760,"Buy",5735,0.01,4370.98440974107
25603,60003760,"Sell",34610,6335,10236.5853037015
25603,60004588,"Buy",7001,2138,6850.47450520994
25603,60004588,"Sell",8000,7850,7855.94414893617
25603,60005686,"Buy",8001,4509,6969.11480522537
25603,60005686,"Sell",17770,15900,17706.4559736938
25603,60008494,"Buy",5202,0.02,683.114577774868
25603,60008494,"Sell",10000,6600,7546.51402818332
25603,60011866,"Buy",6503,790,4988.22031004576
25603,60011866,"Sell",19990,8000,19557.3737786296
25603,1033050967689,"Buy",2612,2612,2612
25603,1033196707294,"Buy",5.18,5.18,5.18
25604,60001096,"Buy",5268,5268,5268
25604,60003760,"Buy",50970,1751,28989.7463335524
25604,60003760,"Sell",428000,50980,57511.3344836624
25604,60004588,"Buy",45010,26020,44252.4800724638
25604,60004588,"Sell",50000,50000,50000
25604,60005686,"Buy",44010,20000,37038.3095747208
25604,60008494,"Buy",39000,12550,24459.4577933642
25604,60008494,"Sell",100000,100000,100000
25604,60011866,"Buy",45010,6967,33679.7202911468
25604,60011866,"Sell",49980,45020,49749.4526627219
25604,1033196707294,"Buy",20.52,20.52,20.52
25606,60001096,"Buy",7777,7777,7777
25606,60003760,"Buy",12170,7914,11397.4872843181
25606,60003760,"Sell",124200,12200,19158.6429334854
25606,60004588,"Buy",14370,9101,13538.0712183353
25606,60004588,"Sell",20000,20000,20000
25606,60005686,"Buy",14010,12840,13414.5782154096
25606,60008494,"Buy",13110,5568,10363.6248403859
25606,60008494,"Sell",75420,16400,27052.8629868802
25606,60011866,"Buy",13020,2000,9859.69385321101
25606,60011866,"Sell",49980,31900,47110.1878736123
25606,1033050967689,"Buy",13260,13260,13260
25606,1033196707294,"Buy",18.78,18.78,18.78
25608,60001096,"Buy",225400,225400,225400
25608,60003760,"Buy",644800,528,273539.099185434
25608,60003760,"Sell",1377000,690000,966490.960627131
25608,60004588,"Buy",541000,521300,538262.168674699
25608,60005686,"Buy",541000,352300,505849.913043478
25608,60005686,"Sell",800000,766600,793405.714285714
25608,60008494,"Buy",583100,77700,482616.196965005
25608,60008494,"Sell",1000000,697900,719629.38517179
25608,60011866,"Buy",573100,442500,526185.245901639
25608,60011866,"Sell",1439000,693000,1278654.20179494
25610,60001096,"Buy",800800,800800,800800
25610,60003760,"Buy",1275000,0.02,581616.71493975
25610,60003760,"Sell",2490000,1276000,1462242.48784799
25610,60004588,"Buy",1055000,0.02,1049859.87467085
25610,60004588,"Sell",1250000,1250000,1250000
25610,60005686,"Buy",1060000,0.02,1001740.76309237
25610,60005686,"Sell",1499000,1243000,1357760.56338028
25610,60008494,"Buy",1300000,0.02,1113681.78307692
25610,60008494,"Sell",2680000,1450000,2014248.47693647
25610,60011866,"Buy",961000,0.02,751313.258801917
25610,60011866,"Sell",1910000,1394000,1587133.33333333
25610,1033050967689,"Buy",150700,150700,150700
25610,1033196707294,"Buy",8.89,8.89,8.89
25618,60001096,"Buy",120.1,120.1,120.1
25618,60003760,"Buy",4355,2523,4264.61645517647
25618,60003760,"Sell",435200,4977,6878.65122458008
25618,60004588,"Buy",3815,3394,3789.92236851572
25618,60004588,"Sell",13800,12000,12910.8764940239
25618,60005686,"Buy",3801,3206,3627.39496635933
25618,60005686,"Sell",11870,6850,9406.84341859014
25618,60008494,"Buy",4465,505,3712.72447308976
25618,60008494,"Sell",48000,4600,6337.31097346516
25618,60011866,"Buy",3401,2715,3168.00713337128
25618,60011866,"Sell",8000,5900,5973.46783079653
25618,1033196707294,"Buy",200.1,200.1,200.1
25620,60001096,"Buy",5000,5000,5000
25620,60003760,"Buy",13800,0.01,10578.8272069972
25620,60003760,"Sell",13810000,14840,34829.1391739016
25620,60004588,"Buy",12880,0.01,11866.6807077435
25620,60004588,"Sell",111000,95000,105904.761904762
25620,60005686,"Buy",14130,5502,12832.3886488902
25620,60005686,"Sell",55550,34090,51340.308988764
25620,60008494,"Buy",13960,0.02,8422.43990222222
25620,60008494,"Sell",2140000,16750,45852.9942729084
25620,60011866,"Buy",12720,5000,11665.8537244525
25620,60011866,"Sell",23520,12730,16551.3651464814
25620,1033050967689,"Buy",4301,4301,4301
25861,60001096,"Sell",135000,135000,135000
25861,60003760,"Buy",53130,1,11646.3780642277
25861,60003760,"Sell",97960,65630,69850.0556745182
25861,60004588,"Buy",43080,21010,32398.5173501577
25861,60004588,"Sell",249800,75000,114638.560411311
25861,60005686,"Buy",39000,34730,35734.9545454545
25861,60005686,"Sell",128900,54780,81985.3787352328
25861,60008494,"Buy",38120,100,4370.93429999181
25861,60008494,"Sell",249000,65000,90463.6167620904
25861,60011866,"Buy",22550,7610,13525.3508225878
25861,60011866,"Sell",196600,55000,92344.0755208333
26929,60001096,"Sell",139500,139500,139500
26929,60003760,"Buy",59000,49300,58155.1156282221
26929,60003760,"Sell",180000,67920,89275.6367019421
26929,60004588,"Buy",50000,50000,50000
26929,60004588,"Sell",160000,148900,153377.298850575
26929,60005686,"Buy",60420,60420,60420
26929,60005686,"Sell",170000,123400,135063.822894168
26929,60008494,"Buy",49120,41630,43375.5442176871
26929,60008494,"Sell",11930000,73490,149952.945627803
26929,60011866,"Buy",42000,36000,39306.8736383442
26929,60011866,"Sell",11830000,99100,678155.081116158
28415,60003760,"Buy",705.3,601,617.829352566253
28415,60003760,"Sell",20500,19500,20308.5201465201
28416,60003760,"Buy",925.1,925,925.095370054741
28416,60003760,"Sell",20000,20000,20000
28416,60008494,"Sell",613200,613200,613200
28417,60003760,"Buy",701.8,677.1,692.449567181031
28417,60003760,"Sell",19960,18900,19426.7092651757
28417,60008494,"Buy",144.8,100.1,104.19589420632
28421,60003760,"Sell",9978,4990,7015.61939502778
28421,60004588,"Buy",5.02,5.02,5.02
28421,60008494,"Buy",20,20,20
28421,60008494,"Sell",150100,11940,140159.836768736
28421,60011866,"Buy",9.23,9.23,9.23
28422,60003760,"Buy",2632,2620,2620.37044162659
28422,60003760,"Sell",4800,4585,4616.75691391292
28422,60005686,"Sell",4705,4705,4705
28422,60008494,"Buy",60.06,60.06,60.06
28422,60011866,"Buy",31.48,31.48,31.48
28423,60003760,"Buy",2257,2256,2256.10861673918
28423,60003760,"Sell",6000,5999,5999.10586517401
28423,60008494,"Sell",334500,334500,334500
28423,60011866,"Buy",51.94,51.93,51.9389341904396
28427,60003760,"Buy",1510,1505,1505.19179943675
28427,60003760,"Sell",19990,8930,13000.9305953853
28427,60008494,"Buy",10.33,0.16,1.80444554289359
28427,60011866,"Buy",21.22,21.22,21.22
28428,60003760,"Buy",51.13,50,50.9817210562629
28428,60003760,"Sell",19990,18400,19591.5200532665
28428,60008494,"Buy",5.15,5.15,5.15
28429,60003760,"Buy",24.55,23,23.8055668094849
28429,60003760,"Sell",19990,6300,6733.85773597803
28429,60008494,"Buy",34,30.01,30.0451685285054
28429,60008494,"Sell",18330,18330,18330
28429,60011866,"Buy",253.8,253.7,253.738029439237
28430,60003760,"Buy",901,202.2,591.517651911042
28430,60003760,"Sell",1787,1489,1544.9977762055
28430,60005686,"Buy",100,100,100
28430,60008494,"Buy",510,25,482.411946291191
28430,60008494,"Sell",50000,50000,50000
28430,60011866,"Buy",12.5,10.11,10.7693063045397
28431,60003760,"Buy",700,14.99,70.5532156263079
28431,60003760,"Sell",1799,1469,1603.20133207759
28431,60008494,"Buy",500,5.2,260.709320244438
28431,60011866,"Buy",10.64,10.62,10.629729863025
28432,60003760,"Buy",500,121.5,240.00273584961
28432,60003760,"Sell",1601,1347,1414.23723759966
28432,60005686,"Buy",100,100,100
28432,60008494,"Buy",540,501.2,502.326805254828
28432,60008494,"Sell",98000000,1232,1750.52919327306
28432,60011866,"Buy",11.91,10.94,11.8879556471056
28433,60003760,"Buy",205100,2,198928.105267186
28433,60003760,"Sell",267700,220000,246162.663236863
28433,60004588,"Buy",270,270,270
28433,60004588,"Sell",220000,219000,219606.060606061
28433,60005686,"Buy",1007,502,765.24566418906
28433,60005686,"Sell",234000,230000,231450.549450549
28433,60008494,"Buy",180100,171000,178706.320907618
28433,60008494,"Sell",272000,212000,213527.956451939
28433,60011866,"Buy",1100,1004,1052
28433,60011866,"Sell",250000,200000,227959.096490079
28433,1032717532381,"Buy",268.2,268.2,268.2
28433,1033196707294,"Buy",22.71,22.71,22.71
28576,60001096,"Buy",225100,225100,225100
28576,60001096,"Sell",870000,870000,870000
28576,60003760,"Buy",665200,1,120400.052556498
28576,60003760,"Sell",1999000,727300,910236.386351887
28576,60004588,"Buy",551400,540800,542775
28576,60004588,"Sell",999000,785000,805093.896713615
28576,60005686,"Buy",523400,469500,511472.727272727
28576,60005686,"Sell",1499000,812000,1059731.61659514
28576,60006499,"Buy",350000,301000,304266.666666667
28576,60008494,"Buy",668000,155400,592449.570200573
28576,60008494,"Sell",2436000,781800,1123635.82949309
28576,60011866,"Buy",493000,150000,454571.030640669
28576,60011866,"Sell",990600,774100,833888.771929825
28576,60015131,"Buy",910.8,900,909.093201581028
30013,60001096,"Sell",24000,13000,19458.1618655693
30013,60003760,"Buy",10010,1633,7342.04506034104
30013,60003760,"Sell",121000,11200,12493.2495262319
30013,60004588,"Buy",4000,0.02,0.0582543520212777
30013,60004588,"Sell",189900000,12350,643541.724137931
30013,60005686,"Buy",1229,1221,1221.53034547152
30013,60005686,"Sell",15000,10750,10987.3323671498
30013,60008494,"Buy",9300,100.3,2654.18014489916
30013,60008494,"Sell",50000000,11610,48442.538135408
30013,60011866,"Buy",3032,1134,2726.09756807922
30013,60011866,"Sell",44880,10740,14115.6304985337
30028,60003760,"Buy",29000,15250,28663.5370291096
30028,60003760,"Sell",100000,35380,35788.9057358247
30028,60004588,"Buy",20820,0.02,0.240135460122013
30028,60004588,"Sell",43800,40000,43147.0215462611
30028,60005686,"Buy",13050,12010,12662
30028,60005686,"Sell",62980,55560,62353.9285714286
30028,60008494,"Buy",22100,8642,15761.4003380974
30028,60008494,"Sell",99970,88980,97909.9973863042
30028,60011866,"Buy",90.03,90,90.0067080745342
30028,60011866,"Sell",438900,43970,54236.9766009852
31105,60001096,"Sell",299500,299500,299500
31105,60003760,"Buy",161800,130400,155691.924629879
31105,60003760,"Sell",515800,244900,257911.457708458
31105,60004588,"Buy",25000,25000,25000
31105,60004588,"Sell",2429000,357900,561714.608233732
31105,60005686,"Sell",320000,313000,317216.346153846
31105,60008494,"Buy",102700,0.01,41080.006
31105,60008494,"Sell",11940000,426800,1031909.60820896
31105,60011866,"Buy",101100,100900,100937.68115942
31105,60011866,"Sell",11940000,414500,776847.049180328
31107,60001096,"Sell",948300,948300,948300
31107,60003760,"Buy",620300,551300,597587.088607595
31107,60003760,"Sell",2500000,1183000,1353827.44565217
31107,60004588,"Sell",1400000,1390000,1396339.28571429
31107,60005686,"Sell",1425000,1390000,1411140.35087719
31107,60008494,"Buy",577400,557700,567800
31107,60008494,"Sell",11990000,1490000,2831301.58730159
31107,60011866,"Sell",11820000,1448000,2047834.82142857
31153,60003760,"Buy",211200,121100,169224.282296651
31153,60003760,"Sell",10000000,259700,596699.017313992
31153,60004588,"Buy",1096,1077,1084.79310344828
31153,60004588,"Sell",750000,359000,375120.265486726
31153,60005686,"Buy",102000,101100,101105.72519084
31153,60005686,"Sell",370000,367400,368727.75974026
31153,60008494,"Buy",114400,88120,102018.175182482
31153,60008494,"Sell",11990000,326500,682027.175080559
31153,60011866,"Buy",161500,10000,136696.305506217
31153,60011866,"Sell",11840000,294800,870218.914185639
31155,60001096,"Sell",1297000,1297000,1297000
31155,60003760,"Buy",1002000,713100,989216.393442623
31155,60003760,"Sell",104200000,1203000,1391156.38494756
31155,60004588,"Sell",2580000,1390000,1541130.29315961
31155,60005686,"Buy",803900,600000,796892.47311828
31155,60005686,"Sell",2555000,990000,1641597.44408946
31155,60008494,"Buy",740000,162300,645287.908496732
31155,60008494,"Sell",11990000,1597000,1978944.13407821
31155,60011866,"Buy",678600,510800,640107.2
31155,60011866,"Sell",14990000,1300000,3109959.87654321
31155,60015131,"Sell",1499000,1499000,1499000
31179,60001096,"Sell",369200,369200,369200
31179,60003760,"Buy",140400,51000,102781.25
31179,60003760,"Sell",518000,456600,469901.797385621
31179,60004588,"Sell",443800,419000,423292.307692308
31179,60005686,"Sell",429000,379000,417886.034912718
31179,60008494,"Buy",66810,65910,66734.188034188
31179,60008494,"Sell",11930000,548100,596054.907539118
31179,60011866,"Buy",138400,138400,138400
31179,60011866,"Sell",11940000,418900,873393.717277487
31213,60001096,"Buy",999,999,999
31213,60001096,"Sell",104900,104900,104900
31213,60003760,"Buy",23390,11970,21746.1935483871
31213,60003760,"Sell",122900000,45000,117750.124466572
31213,60004588,"Buy",20420,20380,20412.9824561404
31213,60004588,"Sell",129900,80990,98864.125
31213,60005686,"Buy",25000,15010,16892.6515151515
31213,60005686,"Sell",130000,56000,79446.8035943517
31213,60008494,"Buy",8800,0.01,2.00555563327504
31213,60008494,"Sell",11990000,64990,518592.398421175
31213,60011866,"Buy",21700,21660,21692.0833333333
31213,60011866,"Sell",11830000,48950,83111.3655287261
31215,60003760,"Buy",30250,11500,15916.757018393
31215,60003760,"Sell",3248000,110100,733509.505208333
31215,60004588,"Sell",496900,317000,339526.923076923
31215,60005686,"Sell",320000,124800,154099.214659686
31215,60008494,"Buy",1027,1021,1021.87510766581
31215,60008494,"Sell",11870000,1926000,2632530.86419753
31215,60011866,"Buy",1720,1720,1720
31215,60011866,"Sell",11930000,198900,1458405.17241379
31238,60003760,"Buy",30050,25500,28755.2671755725
31238,60003760,"Sell",628000,56980,71269.9907749078
31238,60004588,"Buy",10000,10000,10000
31238,60004588,"Sell",140000,100000,137861.363636364
31238,60005686,"Buy",20020,20010,20019.3154761905
31238,60005686,"Sell",180000,71000,74808.5571142285
31238,60008494,"Buy",20200,12,16286.5378486056
31238,60008494,"Sell",11990000,168900,261991.037735849
31238,60011866,"Buy",32600,32220,32484.5098039216
31238,60011866,"Sell",11930000,123700,241076.441515651
31240,60003760,"Buy",50000,50000,50000
31240,60003760,"Sell",500700,500400,500607.142857143
31240,60004588,"Buy",0.01,0.01,0.01
31240,60004588,"Sell",486200,486200,486200
31240,60005686,"Sell",450000,298700,312950.259067358
31240,60008494,"Buy",85200,85200,85200
31240,60008494,"Sell",11810000,278200,654693.103448276
31240,60011866,"Sell",11940000,400000,644018.633540373
31358,60001096,"Sell",779500,779500,779500
31358,60003760,"Buy",690800,354000,558009.558823529
31358,60003760,"Sell",2500000,700000,1005280.4321933
31358,60004588,"Buy",312300,0.01,112.183439977605
31358,60004588,"Sell",980000,818500,835313.368983957
31358,60005686,"Buy",475000,78.04,4199.48750744787
31358,60005686,"Sell",1913000,779000,920194.939271255
31358,60008494,"Buy",465000,320000,411095.12195122
31358,60008494,"Sell",11990000,726200,1262464.84375
31358,60011866,"Buy",433100,81.71,123449.215328467
31358,60011866,"Sell",11990000,1595000,3950926.35658915
31360,60003760,"Buy",3850000,258.2,101018.397389952
31360,60003760,"Sell",6500000,4178000,5452279.66101695
31360,60004588,"Buy",1792000,0.01,1163125.00339286
31360,60004588,"Sell",4395000,3900000,4101538.46153846
31360,60005686,"Buy",3000000,305000,1122155.20504732
31360,60005686,"Sell",5949000,4925000,5089509.43396226
31360,60008494,"Buy",3194000,0.03,8614.13725896852
31360,60008494,"Sell",25940000,4776000,5269008.88888889
31360,60011866,"Buy",2637000,3189,1037338.72113677
31360,60011866,"Sell",39990000,3887000,6450102.48901903
31372,60003760,"Buy",949300,53200,685556.092843327
31372,60003760,"Sell",6885000,1146000,1971029.55271565
31372,60004588,"Buy",501300,0.01,125.293676580855
31372,60004588,"Sell",1200000,1161000,1196649.55357143
31372,60005686,"Buy",159600,159600,159600
31372,60005686,"Sell",189900000,1200000,1551296.02888087
31372,60008494,"Buy",740000,430500,608047.767253045
31372,60008494,"Sell",11940000,1296000,1985617.18020542
31372,60011866,"Buy",469600,1053,295372.88776797
31372,60011866,"Sell",11870000,1145000,2091285.91749644
31406,60001096,"Sell",389500,389500,389500
31406,60003760,"Buy",200500,132300,182866.216216216
31406,60003760,"Sell",582300,450000,457865.217391304
31406,60004588,"Sell",550000,550000,550000
31406,60005686,"Sell",490000,329500,387146.313364055
31406,60008494,"Buy",149900,21000,141721.245421245
31406,60008494,"Sell",11990000,369900,804272.368421053
31406,60011866,"Buy",4002,4001,4001.68027210884
31406,60011866,"Sell",11840000,650000,1181497.17514124
31408,60003760,"Buy",1516000,904400,1472925.88235294
31408,60003760,"Sell",46540000,1680000,2820900.52356021
31408,60004588,"Buy",1200000,1200000,1200000
31408,60004588,"Sell",2200000,2000000,2093877.55102041
31408,60005686,"Sell",3500000,2922000,3089557.7689243
31408,60008494,"Buy",1433000,520000,705198.787878788
31408,60008494,"Sell",11930000,2150000,3714815.53398058
31408,60011866,"Buy",1017,1003,1004.51618705036
31408,60011866,"Sell",21990000,2391000,3349637.06563707
31514,60003760,"Buy",25040,0.01,974.471463604515
31514,60003760,"Sell",224000,187700,192316.666666667
31514,60004588,"Sell",300000,289000,292037.037037037
31514,60005686,"Sell",489300,349900,354203.06122449
31514,60008494,"Sell",11990000,340000,460387.536231884
31514,60011866,"Sell",11810000,340000,672809.523809524
31516,60003760,"Buy",19860,19810,19819.8039215686
31516,60003760,"Sell",3200000,1593000,1715745.17374517
31516,60004588,"Sell",1400000,1200000,1287442.62295082
31516,60005686,"Sell",1700000,1698000,1699563.38028169
31516,60008494,"Sell",21990000,1399000,2050052.17391304
31516,60011866,"Sell",11810000,1400000,2726250
31574,60003760,"Buy",32020,31090,32006.6896551724
31574,60003760,"Sell",400000,179800,353701.883830455
31574,60004588,"Sell",320000,289000,290648.854961832
31574,60005686,"Sell",380000,379600,379832.738095238
31574,60008494,"Sell",11940000,248900,317481.690140845
31574,60011866,"Sell",11930000,375000,577103.640256959
31576,60003760,"Buy",10480,10470,10474
31576,60003760,"Sell",3200000,3092000,3184224.35897436
31576,60004588,"Sell",1400000,1390000,1395454.54545455
31576,60005686,"Sell",1500000,1496000,1496925.92592593
31576,60008494,"Sell",24930000,1487000,2704717.94871795
31576,60011866,"Sell",11830000,1487000,1874078.65168539
31580,60003760,"Sell",2196000,1603000,2075471.54471545
31580,60004588,"Sell",9982000,9981000,9981625
31580,60005686,"Sell",4500000,4491000,4496000
31580,60008494,"Sell",8421000,8421000,8421000
31580,60011866,"Sell",9989000,2497000,2844067.56756757
